Movie_Id,Title,Status,Language,Budget,Revenue,Runtime,Release_Year,Release_Date,Popularity,Vote_Average,Vote_Count,Crew_Name,Actor_Name,Genre_Name,Company_Name,Country_Name
11324,Shutter Island,Released,En,80000000,294804195,138,2010,18-02-2010 00:00,81.914696,7.8,6336,,Leonardo Dicaprio,Drama,Paramount Pictures,United States Of America
11336,The Dead Zone,Released,En,10000000,20766616,103,1983,21-10-1983 00:00,16.78512,6.9,311,,Christopher Walken,Horror,Paramount Pictures,United States Of America
11351,Jeepers Creepers 2,Released,En,17000000,63102666,104,2003,08-08-2003 00:00,19.045146,5.5,299,,Ray Wise,Horror,United Artists,United States Of America
11353,Bowfinger,Released,En,55000000,0,97,1999,12-08-1999 00:00,13.191829,6,254,,Steve Martin,Comedy,Universal Pictures,United States Of America
11354,The Upside of Anger,Released,En,0,0,118,2005,23-01-2005 00:00,6.2464,6.4,72,,Joan Allen,Comedy,New Line Cinema,United States Of America
11357,Halloween 4: The Return of Michael Myers,Released,En,5000000,17768757,88,1988,21-10-1988 00:00,9.302349,5.9,209,,Donald Pleasence,Horror,Dimension Films,United States Of America
11358,Walking Tall,Released,En,56000000,57223890,86,2004,02-04-2004 00:00,23.438398,6,381,,Dwayne Johnson,Adventure,Metro-Goldwyn-Mayer (Mgm),United States Of America
11359,The Indian in the Cupboard,Released,En,45000000,0,96,1995,14-07-1995 00:00,11.095914,5.9,134,,Hal Scardino,Adventure,Paramount Pictures,United States Of America
11361,Halloween 5: The Revenge of Michael Myers,Released,En,5000000,11642254,96,1989,12-10-1989 00:00,8.008844,5.2,183,,Donald Pleasence,Horror,Trans Pacific Films,United States Of America
11362,The Count of Monte Cristo,Released,En,35000000,75395048,131,2002,23-01-2002 00:00,26.595983,7.3,453,,Jim Caviezel,Action,Spyglass Entertainment,United States Of America
11363,She's the One,Released,En,3500000,9482579,96,1996,26-08-1996 00:00,8.406025,5.7,70,,Edward Burns,Comedy,Fox Searchlight Pictures,United States Of America
11370,The Musketeer,Released,En,40000000,27053815,104,2001,07-09-2001 00:00,3.296933,5.2,56,,Catherine Deneuve,Action,Crystal Sky Worldwide,United Kingdom
11371,The Score,Released,En,68000000,71069884,124,2001,13-07-2001 00:00,22.572323,6.7,423,,Robert De Niro,Action,Paramount Pictures,Germany
11374,Edtv,Released,En,80000000,0,122,1999,26-03-1999 00:00,14.298297,5.7,166,,Matthew Mcconaughey,Comedy,Imagine Entertainment,United States Of America
11375,Hollywood Homicide,Released,En,75000000,51142659,116,2003,09-06-2003 00:00,10.605084,5,166,,Harrison Ford,Action,Columbia Pictures,United States Of America
11377,House on Haunted Hill,Released,En,19000000,40846082,93,1999,29-10-1999 00:00,13.664614,5.5,209,,Geoffrey Rush,Horror,Dark Castle Entertainment,United States Of America
11382,Bullets Over Broadway,Released,En,0,0,98,1994,14-10-1994 00:00,7.829295,7,130,,John Cusack,Action,Miramax Films,United States Of America
11386,The Crying Game,Released,En,3705538,62548947,112,1992,02-09-1992 00:00,8.839651,6.9,176,,Stephen Rea,Romance,Miramax Films,Japan
11395,The Santa Clause,Released,En,22000000,189833357,97,1994,10-11-1994 00:00,16.234053,6.3,489,,Tim Allen,Fantasy,Walt Disney Pictures,United States Of America
11397,Not Another Teen Movie,Released,En,16000000,66468332,89,2001,07-12-2001 00:00,23.423082,5.5,431,,Chyler Leigh,Comedy,Original Film,United States Of America
11398,The Art of War,Released,En,40000000,30199105,117,2000,23-08-2000 00:00,7.832337,5.6,135,,Wesley Snipes,Crime,Amen Ra Films,Canada
11400,The New World,Released,En,30000000,30536013,135,2005,25-12-2005 00:00,19.106154,6.4,330,,Colin Farrell,Drama,New Line Cinema,United States Of America
11404,Driving Lessons,Released,En,0,0,98,2006,30-04-2006 00:00,7.667888,6.3,47,,Laura Linney,Drama,,United Kingdom
11411,Superman IV: The Quest for Peace,Released,En,17000000,19300000,90,1987,23-07-1987 00:00,17.062117,4.1,318,,Christopher Reeve,Action,Cannon Films,United Kingdom
11412,The Long Kiss Goodnight,Released,En,65000000,89456761,120,1996,11-10-1996 00:00,15.858629,6.5,314,,Geena Davis,Crime,New Line Cinema,United States Of America
11426,From Here to Eternity,Released,En,1650000,30500000,118,1953,04-08-1953 00:00,6.915201,7.2,133,,Burt Lancaster,War,Columbia Pictures Corporation,United States Of America
11431,Fever Pitch,Released,En,30000000,50451307,103,2005,06-04-2005 00:00,9.965073,5.9,182,,Drew Barrymore,Comedy,Fox 2000 Pictures,Germany
11439,The Ghost Writer,Released,En,45000000,60222298,128,2010,12-02-2010 00:00,21.118196,6.7,670,,Ewan Mcgregor,Thriller,Studio Babelsberg,Germany
11442,Halloween: Resurrection,Released,En,13000000,37664855,94,2002,01-07-2002 00:00,11.045593,4.5,228,,Jamie Lee Curtis,Horror,Dimension Films,United States Of America
11446,Welcome to the Dollhouse,Released,En,0,0,88,1995,24-05-1995 00:00,5.870319,6.9,103,,Heather Matarazzo,Comedy,,United States Of America
11451,Herbie Fully Loaded,Released,En,50000000,66002004,101,2005,22-06-2005 00:00,12.050755,5.1,542,,Lindsay Lohan,Comedy,Walt Disney Pictures,United States Of America
11452,National Lampoon’s Van Wilder,Released,En,5000000,38275483,92,2002,29-03-2002 00:00,35.108498,5.9,858,,Ryan Reynolds,Comedy,Tapestry Films,United States Of America
11453,Deuce Bigalow: European Gigolo,Released,En,22000000,22400154,83,2005,06-08-2005 00:00,10.259461,4.7,225,,Rob Schneider,Comedy,Columbia Pictures Corporation,United States Of America
11456,Domestic Disturbance,Released,En,75000000,54249294,89,2001,30-10-2001 00:00,8.41856,5.4,113,,John Travolta,Mystery,Paramount Pictures,United States Of America
11457,Life as a House,Released,En,18000000,0,125,2001,25-10-2001 00:00,5.706767,7.2,120,,Kevin Kline,Drama,New Line Cinema,United States Of America
11458,People I Know,Released,En,20000000,0,100,2002,21-11-2002 00:00,6.377308,5.5,48,,Al Pacino,Drama,,Germany
11459,Sky High,Released,En,35000000,86369815,100,2005,29-07-2005 00:00,11.041659,5.8,550,,Michael Angarano,Adventure,Walt Disney Pictures,United States Of America
11460,Red Eye,Released,En,26000000,57891803,85,2005,04-08-2005 00:00,8.802626,6.2,455,,Rachel Mcadams,Horror,Dreamworks Skg,United States Of America
11467,America's Sweethearts,Released,En,0,0,102,2001,17-07-2001 00:00,10.698929,5.5,252,,Julia Roberts,Comedy,Columbia Pictures,United States Of America
11468,Salton Sea,Released,En,18000000,676698,103,2002,01-01-2002 00:00,10.991281,7,104,,Val Kilmer,Drama,Castle Rock Entertainment,United States Of America
11469,Black Knight,Released,En,0,0,95,2001,21-11-2001 00:00,15.913783,5.1,287,,Martin Lawrence,Adventure,Twentieth Century Fox Film Corporation,United States Of America
11470,Jason X,Released,En,11000000,16951798,91,2001,24-07-2001 00:00,11.220643,4.5,291,,Kane Hodder,Horror,New Line Cinema,United States Of America
11478,The Skulls,Released,En,15000000,35007180,106,2000,31-03-2000 00:00,11.375032,5.8,156,,Joshua Jackson,Crime,Universal Pictures,Canada
11495,Firestarter,Released,En,15000000,17080167,114,1984,11-05-1984 00:00,11.379652,5.9,173,,David Keith,Fantasy,Universal Pictures,United States Of America
11499,Frost/Nixon,Released,En,0,0,122,2008,15-10-2008 00:00,16.87784,7.2,328,,Michael Sheen,Drama,Imagine Entertainment,United States Of America
11507,Body Double,Released,En,10000000,8801940,114,1984,25-10-1984 00:00,9.525626,6.4,137,,Craig Wasson,Crime,Columbia Pictures Corporation,United States Of America
11509,Silverado,Released,En,26000000,0,127,1985,10-07-1985 00:00,10.981038,7.1,146,,Kevin Kline,Action,Columbia Pictures,United States Of America
11516,Winged Migration,Released,Fr,35866397,20217080,98,2001,12-12-2001 00:00,3.75074,7,49,,Philippe Labro,Documentary,Bac Films,Switzerland
11517,Money Train,Released,En,60000000,35431113,103,1995,21-11-1995 00:00,10.004564,5.4,222,,Wesley Snipes,Action,Columbia Pictures,United States Of America
11519,1941,Released,En,35000000,31755742,113,1979,13-12-1979 00:00,10.032626,5.6,143,,Dan Aykroyd,Action,Columbia Pictures,United States Of America
11529,Sweet Home Alabama,Released,En,30000000,180622424,108,2002,26-09-2002 00:00,18.256028,6,394,,Reese Witherspoon,Comedy,Touchstone Pictures,United States Of America
11531,Book of Shadows: Blair Witch 2,Released,En,0,0,90,2000,27-10-2000 00:00,3.890223,4.3,212,,Kim Director,Mystery,Artisan Entertainment,United States Of America
11535,Rollerball,Released,En,0,0,98,2002,08-02-2002 00:00,9.306253,3.4,106,,Chris Klein,Action,Atlas Entertainment,Germany
11536,The Misfits,Released,En,4000000,8200000,124,1961,01-01-1961 00:00,2.930058,6.8,72,,Clark Gable,Drama,United Artists,United States Of America
11543,Kingpin,Released,En,27000000,25023434,113,1996,04-07-1996 00:00,17.329269,6.7,244,,Woody Harrelson,Comedy,Motion Picture Corporation Of America,United States Of America
11544,Lilo & Stitch,Released,En,80000000,145771527,85,2002,21-06-2002 00:00,55.659988,7.1,1314,,Chris Sanders,Animation,Walt Disney Pictures,United States Of America
11545,Rushmore,Released,En,9000000,17096053,93,1998,17-09-1998 00:00,18.289303,7.5,676,,Jason Schwartzman,Comedy,Touchstone Pictures,United States Of America
11546,Police Academy: Mission to Moscow,Released,En,0,126247,83,1994,09-06-1994 00:00,11.946898,4.1,178,,George Gaynes,Comedy,Warner Bros.,United States Of America
11551,Small Soldiers,Released,En,40000000,54682547,110,1998,10-07-1998 00:00,23.088571,6.2,511,,Gregory Smith,Comedy,Universal Pictures,United States Of America
11560,High Crimes,Released,En,42000000,63781810,115,2002,03-04-2002 00:00,14.046705,6.1,184,,Ashley Judd,Drama,Twentieth Century Fox Film Corporation,United States Of America
11561,Sleeper,Released,En,2000000,18344729,89,1973,17-12-1973 00:00,10.664202,7,200,,Woody Allen,Comedy,Rollins-Joffe Productions,United States Of America
11564,Class of 1984,Released,En,4300000,0,98,1982,20-08-1982 00:00,5.643023,6.2,66,,Perry King,Action,Guerilla High Productions,Canada
11565,Big Momma's House 2,Released,En,40000000,138259062,99,2006,26-01-2006 00:00,17.61292,5.4,371,,Martin Lawrence,Comedy,Twentieth Century Fox Film Corporation,United States Of America
11576,"It's a Mad, Mad, Mad, Mad World",Released,En,9400000,60000000,163,1963,07-11-1963 00:00,14.562991,7,140,,Spencer Tracy,Action,United Artists,United States Of America
11577,Pat Garrett & Billy the Kid,Released,En,4638783,11000000,106,1973,23-05-1973 00:00,4.495256,7.2,65,,James Coburn,Western,Metro-Goldwyn-Mayer (Mgm),United States Of America
11583,The First Great Train Robbery,Released,En,6000000,0,110,1979,25-01-1979 00:00,12.434688,6.6,74,,Sean Connery,Thriller,United Artists,United Kingdom
11586,Exorcist II: The Heretic,Released,En,14000000,30749142,118,1977,17-06-1977 00:00,11.543363,4.5,133,,Linda Blair,Horror,Warner Bros.,United States Of America
11588,The I Inside,Released,En,8800000,0,90,2004,15-01-2004 00:00,3.789485,5.9,62,,Ryan Phillippe,Thriller,Miramax Films,United Kingdom
11592,Serial Mom,Released,En,13000000,7820688,95,1994,13-04-1994 00:00,6.170139,6.4,135,,Kathleen Turner,Comedy,Savoy Pictures,United States Of America
11596,New Nightmare,Released,En,14000000,18090181,112,1994,13-10-1994 00:00,14.730796,6.4,291,,Heather Langenkamp,Horror,New Line Cinema,United States Of America
11598,The Kentucky Fried Movie,Released,En,600000,0,83,1977,10-08-1977 00:00,10.861167,6.4,66,,Evan C. Kim,Comedy,Kentucky Fried Theatre,United States Of America
11600,Redacted,Released,En,5000000,782102,90,2007,01-01-2007 00:00,3.792015,6.2,37,,Izzy Diaz,Drama,Hdnet Films,United States Of America
11601,Stir of Echoes,Released,En,12000000,21133087,99,1999,10-09-1999 00:00,6.044161,6.5,330,,Kevin Bacon,Horror,Artisan Entertainment,United States Of America
11615,The Life of David Gale,Released,En,50000000,38955598,130,2003,21-02-2003 00:00,22.442241,7.3,480,,Kevin Spacey,Drama,Mikona Productions Gmbh & Co. Kg,Germany
11618,The Haunting,Released,En,80000000,91188905,113,1999,23-07-1999 00:00,19.375768,5.2,369,,Liam Neeson,Horror,Dreamworks,United States Of America
11619,Flushed Away,Released,En,149000000,64459316,85,2006,22-10-2006 00:00,22.550135,6,874,,Hugh Jackman,Adventure,Aardman Animations,United Kingdom
11620,Quo Vadis,Released,En,8250000,30000000,171,1951,08-11-1951 00:00,7.973109,7,63,,Robert Taylor,Drama,Metro-Goldwyn-Mayer (Mgm),United States Of America
11622,Blast from the Past,Released,En,35000000,40263020,112,1999,12-02-1999 00:00,8.737058,6.3,245,,Brendan Fraser,Comedy,New Line Cinema,United States Of America
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Released,En,2000000,18016290,88,1972,06-08-1972 00:00,13.223111,6.6,215,,Woody Allen,Comedy,United Artists,United States Of America
11631,Mamma Mia!,Released,En,52000000,609841637,108,2008,03-07-2008 00:00,30.780599,6.4,1386,,Meryl Streep,Comedy,Universal Pictures,Germany
11632,Vanity Fair,Released,En,23000000,16123851,141,2004,01-09-2004 00:00,6.618149,5.5,73,,Reese Witherspoon,Drama,Alliance Films,United Kingdom
11635,Old School,Released,En,24000000,87055349,91,2003,21-02-2003 00:00,24.70166,6.6,541,,Luke Wilson,Comedy,Dreamworks Skg,United States Of America
11637,Are We There Yet?,Released,En,32000000,97918663,95,2005,20-01-2005 00:00,13.590677,5.2,221,,Ice Cube,Adventure,Columbia Pictures,United States Of America
11638,Guess Who,Released,En,35000000,68915888,105,2005,25-03-2005 00:00,3.74263,5.5,225,,Bernie Mac,Comedy,Columbia Pictures,United States Of America
11644,Blow Out,Released,En,18000000,12000000,108,1981,24-07-1981 00:00,13.628601,7.3,236,,John Travolta,Drama,Cinema 77,United States Of America
11648,Must Love Dogs,Released,En,30000000,58405313,98,2005,21-07-2005 00:00,11.120167,5.8,140,,Diane Lane,Comedy,Team Todd,United States Of America
11658,Tae Guk Gi: The Brotherhood of War,Released,Ko,0,15,140,2004,05-02-2004 00:00,9.572705,7.4,133,,Jang Dong-Gun,Action,Showbox Entertainment,South Korea
11661,Joyeux Noël,Released,Fr,22000000,17709155,116,2005,09-11-2005 00:00,13.960945,7.2,212,,Diane Kruger,Romance,Senator Film Produktion,Belgium
11665,Get Smart,Released,En,80000000,230685453,110,2008,19-06-2008 00:00,23.496054,6,1051,,Steve Carell,Action,Village Roadshow Pictures,Canada
11667,Street Fighter,Released,En,35000000,99423521,102,1994,22-12-1994 00:00,19.286099,4.1,325,,Jean-Claude Van Damme,Action,Universal Pictures,Japan
11676,Nothing to Lose,Released,En,25000000,0,97,1997,18-07-1997 00:00,8.618208,6.3,174,,Tim Robbins,Action,Touchstone Pictures,United States Of America
11678,Vertical Limit,Released,En,75000000,215663859,124,2000,08-12-2000 00:00,13.318744,5.9,283,,Chris O'Donnell,Action,Columbia Pictures Corporation,New Zealand
11679,xXx: State of the Union,Released,En,60000000,71073932,101,2005,27-04-2005 00:00,36.689223,4.7,549,,Ice Cube,Action,Original Film,United States Of America
11683,Land of the Dead,Released,En,15000000,46770602,93,2005,24-06-2005 00:00,15.262492,6,381,,Simon Baker,Horror,Universal Pictures,Canada
11687,The Visitors,Released,Fr,0,0,107,1993,27-01-1993 00:00,8.893676,7.1,420,,Jean Reno,Fantasy,Canal Plus,France
11688,The Emperor's New Groove,Released,En,100000000,169327687,78,2000,09-12-2000 00:00,51.113717,7.2,1490,,David Spade,Adventure,Walt Disney Pictures,United States Of America
11690,Bloodsport,Released,En,1500000,11806119,92,1988,26-02-1988 00:00,17.49699,6.6,363,,Jean-Claude Van Damme,Action,Cannon Films,United States Of America
11692,The Adventures of Pluto Nash,Released,En,100000000,7103973,95,2002,15-08-2002 00:00,12.092241,4.4,142,,Eddie Murphy,Action,Village Roadshow Pictures,Australia
11697,The Man Who Shot Liberty Valance,Released,En,3200000,8000000,123,1962,22-04-1962 00:00,11.735287,7.4,265,,John Wayne,Western,Paramount Pictures,United States Of America
11699,The Bad Lieutenant: Port of Call - New Orleans,Released,En,25000000,10589102,122,2009,11-09-2009 00:00,17.339852,6,326,,Nicolas Cage,Drama,Saturn Films,United States Of America
11702,The Replacement Killers,Released,En,30000000,19204929,87,1998,06-02-1998 00:00,9.607391,6,127,,Chow Yun-Fat,Action,Columbia Pictures Corporation,United States Of America
11770,Shaolin Soccer,Released,Cn,0,42776760,113,2001,12-07-2001 00:00,17.54768,6.6,491,,Stephen Chow,Action,Star Overseas,China
11775,Intolerable Cruelty,Released,En,60000000,119940815,100,2003,02-09-2003 00:00,22.620125,5.8,391,,George Clooney,Crime,Imagine Entertainment,United States Of America
11778,The Deer Hunter,Released,En,15000000,50000000,183,1978,08-12-1978 00:00,19.786392,7.8,921,,Robert De Niro,Drama,Universal Pictures,United Kingdom
11780,Rob Roy,Released,En,28000000,31596911,139,1995,13-04-1995 00:00,10.703456,6.5,148,,Liam Neeson,Adventure,United Artists,United Kingdom
11798,This Is England,Released,En,2380000,8176544,101,2006,12-09-2006 00:00,8.395624,7.4,363,,Thomas Turgoose,Drama,Em Media,United Kingdom
11802,Space Chimps,Released,En,37000000,63800345,81,2008,17-07-2008 00:00,6.293217,5.2,99,,Andy Samberg,Animation,Starz Media,United States Of America
11804,White Noise,Released,En,10000000,91196419,101,2005,07-01-2005 00:00,14.447723,5.6,261,,Michael Keaton,Drama,Universal Pictures,Canada
11812,The Sweetest Thing,Released,En,43000000,68696770,84,2002,12-04-2002 00:00,18.65632,5.3,280,,Cameron Diaz,Romance,Konrad Pictures,United States Of America
11817,Bulletproof Monk,Released,En,52000000,0,104,2003,28-03-2003 00:00,15.20707,5.1,278,,Seann William Scott,Action,Metro-Goldwyn-Mayer (Mgm),United States Of America
11818,Valley of the Wolves: Iraq,Released,Tr,10000000,0,122,2006,03-02-2006 00:00,1.465762,4.3,7,,Muhammed Necati ?a?maz,Adventure,Pana Film,Turkey
11820,Mona Lisa Smile,Released,En,65000000,0,117,2003,19-12-2003 00:00,19.718544,6.5,393,,Julia Roberts,Drama,Columbia Pictures,United States Of America
11823,Wimbledon,Released,En,31000000,41512007,98,2004,13-09-2004 00:00,16.736734,6,293,,Kirsten Dunst,Comedy,Universal Pictures,France
11826,Sexy Beast,Released,En,5000000,0,89,2000,13-09-2000 00:00,11.21273,7,217,,Ray Winstone,Crime,Fox Searchlight Pictures,Spain
11827,Heavy Metal,Released,En,9300000,0,90,1981,07-08-1981 00:00,12.928269,6.2,148,,Rodger Bumpass,Animation,Canadian Film Development Corporation (Cfdc),Canada
